id_transaction,id_contrat,code_type_evt,libelle_evt,code_statut_evt,date_effet,date_execution,montant_total_brut,montant_total_net,montant_frais,plus_value_taxable,devise,pays_banque_origine,pays_banque_dest,est_tiers_payeur,perte_acceptee,montant_penalite,flag_atypique,fonds_source,fonds_cible,est_suspect
EVT_001512,BA000647,ARB,Arbitrage entre fonds,VAL,2029-07-10,2029-07-10,1401000.0,1401000.0,7005.0,0.0,EUR,,,False,False,0.0,False,FID_BNP,FR0010392225,False
EVT_001513,BA000648,OUV,Ouverture / Souscription,VAL,2021-01-11,2021-01-11,8800000.0,8800000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_001514,BA000648,VLC,Versement libre complémentaire,VAL,2024-11-25,2024-11-25,672000.0,672000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_001515,BA000648,VLC,Versement libre complémentaire,VAL,2021-10-22,2021-10-22,672000.0,672000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_001516,BA000648,ARB,Arbitrage entre fonds,VAL,2023-09-26,2023-09-26,1676000.0,1676000.0,0.0,0.0,EUR,,,False,False,0.0,False,FAS_IND,LU0255977539,False
EVT_001517,BA000648,ARB,Arbitrage entre fonds,VAL,2021-12-19,2021-12-19,1353000.0,1353000.0,0.0,0.0,EUR,,,False,False,0.0,False,FAS_IND,LU0255977539,False
EVT_001518,BA000649,OUV,Ouverture / Souscription,VAL,2021-05-31,2021-05-31,3729000.0,3729000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_001519,BA000649,ARB,Arbitrage entre fonds,VAL,2022-01-18,2022-01-18,643000.0,643000.0,3215.0,0.0,EUR,,,False,False,0.0,False,LU0255977539,FR0010923383,False
EVT_001520,BA000649,RAP,Rachat partiel,VAL,2023-07-29,2023-07-29,-612000.0,-612000.0,0.0,46253.64,EUR,Sweden,Sweden,False,False,0.0,False,,,False
EVT_001521,BA000650,OUV,Ouverture / Souscription,VAL,2022-03-06,2022-03-06,250000.0,250000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_001522,BA000651,OUV,Ouverture / Souscription,VAL,2019-02-20,2019-02-20,642000.0,642000.0,0.0,0.0,EUR,Luxembourg,,False,False,0.0,False,,,False
EVT_001523,BA000652,OUV,Ouverture / Souscription,VAL,2018-09-25,2018-09-25,286000.0,286000.0,0.0,0.0,EUR,Luxembourg,,False,False,0.0,False,,,False
EVT_001524,BA000652,RAP,Rachat partiel,VAL,2023-09-01,2023-09-01,-32000.0,-32000.0,0.0,4601.67,EUR,Luxembourg,Luxembourg,False,False,0.0,False,,,False
EVT_001525,BA000653,OUV,Ouverture / Souscription,VAL,2026-03-29,2026-03-29,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001526,BA000654,OUV,Ouverture / Souscription,VAL,2019-12-11,2019-12-11,272000.0,272000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001527,BA000655,OUV,Ouverture / Souscription,VAL,2021-06-14,2021-06-14,380000.0,380000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001528,BA000655,RAP,Rachat partiel,VAL,2023-08-04,2023-08-04,-101000.0,-101000.0,0.0,5075.49,EUR,Italy,Italy,False,False,0.0,False,,,False
EVT_001529,BA000656,OUV,Ouverture / Souscription,VAL,2021-09-01,2021-09-01,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001530,BA000656,RAP,Rachat partiel,VAL,2025-05-28,2025-05-28,-107000.0,-107000.0,0.0,7854.94,EUR,France,France,False,False,0.0,False,,,False
EVT_001531,BA000657,OUV,Ouverture / Souscription,VAL,2019-09-12,2019-09-12,608000.0,608000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001532,BA000657,VLC,Versement libre complémentaire,VAL,2020-11-28,2020-11-28,136000.0,136000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001533,BA000657,VLC,Versement libre complémentaire,VAL,2021-10-06,2021-10-06,136000.0,136000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001534,BA000658,OUV,Ouverture / Souscription,VAL,2024-06-20,2024-06-20,313000.0,313000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001535,BA000658,VLC,Versement libre complémentaire,VAL,2027-11-13,2027-11-13,57000.0,57000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001536,BA000659,OUV,Ouverture / Souscription,VAL,2019-01-08,2019-01-08,250000.0,250000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_001537,BA000659,RAP,Rachat partiel,VAL,2022-09-16,2022-09-16,-39000.0,-39000.0,0.0,4676.38,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_001538,BA000660,OUV,Ouverture / Souscription,VAL,2019-02-10,2019-02-10,372000.0,372000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_001539,BA000660,VLC,Versement libre complémentaire,VAL,2020-06-18,2020-06-18,16000.0,16000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_001540,BA000660,VLC,Versement libre complémentaire,VAL,2021-01-19,2021-01-19,16000.0,16000.0,0.0,0.0,EUR,Belgium,,True,False,0.0,False,,,False
EVT_001541,BA000660,RAP,Rachat partiel,VAL,2024-04-14,2024-04-14,-138000.0,-138000.0,0.0,10573.17,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_001542,BA000661,OUV,Ouverture / Souscription,VAL,2020-12-12,2020-12-12,301000.0,301000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_001543,BA000661,RAP,Rachat partiel,VAL,2025-12-28,2025-12-28,-52000.0,-52000.0,0.0,2073.14,EUR,Finland,Finland,False,False,0.0,False,,,False
EVT_001544,BA000662,OUV,Ouverture / Souscription,VAL,2019-02-07,2019-02-07,1241000.0,1241000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001545,BA000663,OUV,Ouverture / Souscription,VAL,2023-01-16,2023-01-16,340000.0,340000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001546,BA000663,VLC,Versement libre complémentaire,VAL,2026-12-07,2026-12-07,50000.0,50000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001547,BA000663,VLC,Versement libre complémentaire,VAL,2025-12-04,2025-12-04,50000.0,50000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001548,BA000663,RAP,Rachat partiel,VAL,2026-04-04,2026-04-04,-128000.0,-128000.0,0.0,3523.19,EUR,Norway,Norway,False,False,0.0,False,,,False
EVT_001549,BA000664,OUV,Ouverture / Souscription,VAL,2024-06-06,2024-06-06,638000.0,638000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001550,BA000665,OUV,Ouverture / Souscription,VAL,2020-09-08,2020-09-08,268000.0,268000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001551,BA000665,VLC,Versement libre complémentaire,VAL,2026-02-17,2026-02-17,15000.0,15000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001552,BA000665,RAP,Rachat partiel,VAL,2024-08-04,2024-08-04,-51000.0,-51000.0,0.0,4870.63,EUR,Norway,Norway,False,False,0.0,False,,,False
EVT_001553,BA000666,OUV,Ouverture / Souscription,VAL,2025-02-24,2025-02-24,361000.0,361000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001554,BA000667,OUV,Ouverture / Souscription,VAL,2026-04-07,2026-04-07,250000.0,250000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001555,BA000667,VLC,Versement libre complémentaire,VAL,2028-10-14,2028-10-14,28000.0,28000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001556,BA000667,VLC,Versement libre complémentaire,VAL,2030-08-22,2030-08-22,28000.0,28000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001557,BA000668,OUV,Ouverture / Souscription,VAL,2024-04-15,2024-04-15,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001558,BA000668,VLC,Versement libre complémentaire,VAL,2027-08-16,2027-08-16,86000.0,86000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001559,BA000669,OUV,Ouverture / Souscription,VAL,2023-03-11,2023-03-11,250000.0,250000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001560,BA000669,VLC,Versement libre complémentaire,VAL,2026-01-01,2026-01-01,9000.0,9000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001561,BA000669,VLC,Versement libre complémentaire,VAL,2025-12-11,2025-12-11,9000.0,9000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001562,BA000670,OUV,Ouverture / Souscription,VAL,2019-01-01,2019-01-01,348000.0,348000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001563,BA000670,RAP,Rachat partiel,VAL,2022-04-30,2022-04-30,-71000.0,-71000.0,0.0,2047.83,EUR,Italy,Italy,False,False,0.0,False,,,False
EVT_001564,BA000671,OUV,Ouverture / Souscription,VAL,2023-12-07,2023-12-07,491000.0,491000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001565,BA000672,OUV,Ouverture / Souscription,VAL,2019-11-17,2019-11-17,3090000.0,3090000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_001566,BA000672,ARB,Arbitrage entre fonds,VAL,2022-05-12,2022-05-12,705000.0,705000.0,3525.0,0.0,EUR,,,False,False,0.0,False,FID_BNP,FR001400OJI4,False
EVT_001567,BA000672,ARB,Arbitrage entre fonds,VAL,2021-01-14,2021-01-14,765000.0,765000.0,3825.0,0.0,EUR,,,False,False,0.0,False,FR001400OJI4,FID_BNP,False
EVT_001568,BA000673,OUV,Ouverture / Souscription,VAL,2018-11-14,2018-11-14,795000.0,795000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_001569,BA000674,OUV,Ouverture / Souscription,VAL,2025-10-31,2025-10-31,250000.0,250000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001570,BA000674,VLC,Versement libre complémentaire,VAL,2030-02-14,2030-02-14,27000.0,27000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001571,BA000674,VLC,Versement libre complémentaire,VAL,2027-01-28,2027-01-28,27000.0,27000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001572,BA000674,ARB,Arbitrage entre fonds,VAL,2029-06-30,2029-06-30,21000.0,21000.0,105.0,0.0,EUR,,,False,False,0.0,False,LU0104884860,FAS_ROT,False
EVT_001573,BA000675,OUV,Ouverture / Souscription,VAL,2021-09-27,2021-09-27,250000.0,250000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001574,BA000676,OUV,Ouverture / Souscription,VAL,2025-06-17,2025-06-17,250000.0,250000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001575,BA000676,ARB,Arbitrage entre fonds,VAL,2029-03-03,2029-03-03,91000.0,91000.0,455.0,0.0,EUR,,,False,False,0.0,False,FR0010392225,FR0010923383,False
EVT_001576,BA000676,ARB,Arbitrage entre fonds,VAL,2028-09-05,2028-09-05,96000.0,96000.0,0.0,0.0,EUR,,,False,False,0.0,False,FR0010923383,FID_BNP,False
EVT_001577,BA000677,OUV,Ouverture / Souscription,VAL,2024-04-12,2024-04-12,719000.0,719000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001578,BA000678,OUV,Ouverture / Souscription,VAL,2023-12-29,2023-12-29,548000.0,548000.0,0.0,0.0,EUR,Denmark,,False,False,0.0,False,,,False
EVT_001579,BA000678,ARB,Arbitrage entre fonds,VAL,2026-01-08,2026-01-08,148000.0,148000.0,740.0,0.0,EUR,,,False,False,0.0,False,FR0010923383,FR0010392225,False
EVT_001580,BA000678,ARB,Arbitrage entre fonds,VAL,2027-10-18,2027-10-18,34000.0,34000.0,170.0,0.0,EUR,,,False,False,0.0,False,LU0255977539,FR0010923383,False
EVT_001581,BA000679,OUV,Ouverture / Souscription,VAL,2024-12-16,2024-12-16,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001582,BA000679,VLC,Versement libre complémentaire,VAL,2029-04-22,2029-04-22,19000.0,19000.0,0.0,0.0,EUR,France,,True,False,0.0,False,,,False
EVT_001583,BA000679,VLC,Versement libre complémentaire,VAL,2029-05-24,2029-05-24,19000.0,19000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001584,BA000679,VLC,Versement libre complémentaire,VAL,2029-07-12,2029-07-12,19000.0,19000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001585,BA000679,ARB,Arbitrage entre fonds,VAL,2028-08-07,2028-08-07,35000.0,35000.0,175.0,0.0,EUR,,,False,False,0.0,False,LU0104884860,FAS_ROT,False
EVT_001586,BA000679,ARB,Arbitrage entre fonds,VAL,2028-01-01,2028-01-01,53000.0,53000.0,265.0,0.0,EUR,,,False,False,0.0,False,FAS_ROT,LU0104884860,False
EVT_001587,BA000679,ARB,Arbitrage entre fonds,VAL,2028-10-21,2028-10-21,53000.0,53000.0,265.0,0.0,EUR,,,False,False,0.0,False,LU0104884860,FAS_ROT,False
EVT_001588,BA000680,OUV,Ouverture / Souscription,VAL,2024-12-03,2024-12-03,284000.0,284000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001589,BA000680,VLC,Versement libre complémentaire,VAL,2028-05-16,2028-05-16,20000.0,20000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001590,BA000680,VLC,Versement libre complémentaire,VAL,2027-01-10,2027-01-10,20000.0,20000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001591,BA000680,ARB,Arbitrage entre fonds,VAL,2026-12-18,2026-12-18,73000.0,73000.0,365.0,0.0,EUR,,,False,False,0.0,False,FR001400OJI4,XS2428662824,False
EVT_001592,BA000680,ARB,Arbitrage entre fonds,VAL,2028-09-16,2028-09-16,58000.0,58000.0,290.0,0.0,EUR,,,False,False,0.0,False,FR001400OJI4,FID_BNP,False
EVT_001593,BA000680,RAP,Rachat partiel,VAL,2026-01-31,2026-01-31,-63000.0,-63000.0,0.0,6736.29,EUR,Norway,Norway,False,False,0.0,False,,,False
EVT_001594,BA000681,OUV,Ouverture / Souscription,VAL,2022-01-18,2022-01-18,1971000.0,1971000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001595,BA000681,RAP,Rachat partiel,VAL,2026-08-04,2026-08-04,-306000.0,-306000.0,0.0,13932.52,EUR,France,France,False,False,0.0,False,,,False
EVT_001596,BA000682,OUV,Ouverture / Souscription,VAL,2025-12-18,2025-12-18,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001597,BA000683,OUV,Ouverture / Souscription,VAL,2021-12-17,2021-12-17,402000.0,402000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001598,BA000683,ARB,Arbitrage entre fonds,VAL,2024-03-06,2024-03-06,56000.0,56000.0,280.0,0.0,EUR,,,False,False,0.0,False,LU0104884860,FAS_IND,False
EVT_001599,BA000683,ARB,Arbitrage entre fonds,VAL,2023-12-09,2023-12-09,64000.0,64000.0,0.0,0.0,EUR,,,False,False,0.0,False,FAS_IND,LU0104884860,False
EVT_001600,BA000683,RAP,Rachat partiel,VAL,2022-07-12,2022-07-12,-58000.0,-58000.0,0.0,3663.68,EUR,France,France,False,False,0.0,False,,,False
EVT_001601,BA000684,OUV,Ouverture / Souscription,VAL,2023-11-29,2023-11-29,845000.0,845000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001602,BA000684,RAP,Rachat partiel,VAL,2027-11-06,2027-11-06,-272000.0,-272000.0,0.0,23508.89,EUR,France,France,False,False,0.0,False,,,False
EVT_001603,BA000685,OUV,Ouverture / Souscription,VAL,2025-11-15,2025-11-15,847000.0,847000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001604,BA000686,OUV,Ouverture / Souscription,VAL,2026-07-16,2026-07-16,460000.0,460000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001605,BA000686,ARB,Arbitrage entre fonds,VAL,2027-08-16,2027-08-16,76000.0,76000.0,380.0,0.0,EUR,,,False,False,0.0,False,FR001400OJI4,FR0010923383,False
EVT_001606,BA000686,ARB,Arbitrage entre fonds,VAL,2029-05-01,2029-05-01,77000.0,77000.0,385.0,0.0,EUR,,,False,False,0.0,False,FR001400OJI4,FAS_ROT,False
EVT_001607,BA000686,RAP,Rachat partiel,VAL,2027-10-16,2027-10-16,-94000.0,-94000.0,0.0,7012.69,EUR,France,France,False,False,0.0,False,,,False
EVT_001608,BA000687,OUV,Ouverture / Souscription,VAL,2020-03-16,2020-03-16,612000.0,612000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001609,BA000687,VLC,Versement libre complémentaire,VAL,2021-04-02,2021-04-02,144000.0,144000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001610,BA000687,VLC,Versement libre complémentaire,VAL,2025-01-13,2025-01-13,144000.0,144000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001611,BA000687,RAP,Rachat partiel,VAL,2021-08-13,2021-08-13,-51000.0,-51000.0,0.0,7147.15,EUR,France,France,False,False,0.0,False,,,False
EVT_001612,BA000688,OUV,Ouverture / Souscription,VAL,2021-08-23,2021-08-23,281000.0,281000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_001613,BA000688,RAP,Rachat partiel,VAL,2023-06-18,2023-06-18,-96000.0,-96000.0,0.0,11947.49,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_001614,BA000689,OUV,Ouverture / Souscription,VAL,2022-02-01,2022-02-01,250000.0,250000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001615,BA000689,VLC,Versement libre complémentaire,VAL,2024-10-07,2024-10-07,21000.0,21000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001616,BA000690,OUV,Ouverture / Souscription,VAL,2021-03-01,2021-03-01,250000.0,250000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001617,BA000691,OUV,Ouverture / Souscription,VAL,2026-03-28,2026-03-28,976000.0,976000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001618,BA000691,VLC,Versement libre complémentaire,VAL,2029-02-02,2029-02-02,419000.0,419000.0,0.0,0.0,EUR,Portugal,,False,False,0.0,False,,,False
EVT_001619,BA000691,RAP,Rachat partiel,VAL,2029-02-22,2029-02-22,-403000.0,-403000.0,0.0,11224.12,EUR,Portugal,Portugal,False,False,0.0,False,,,False
EVT_001620,BA000692,OUV,Ouverture / Souscription,VAL,2021-12-29,2021-12-29,358000.0,358000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001621,BA000693,OUV,Ouverture / Souscription,VAL,2020-04-10,2020-04-10,1196000.0,1196000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001622,BA000694,OUV,Ouverture / Souscription,VAL,2026-06-15,2026-06-15,935000.0,935000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_001623,BA000694,ARB,Arbitrage entre fonds,VAL,2027-02-22,2027-02-22,189000.0,189000.0,945.0,0.0,EUR,,,False,False,0.0,False,FR0010923383,FID_BNP,False
EVT_001624,BA000695,OUV,Ouverture / Souscription,VAL,2025-03-15,2025-03-15,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001625,BA000695,VLC,Versement libre complémentaire,VAL,2027-12-06,2027-12-06,86000.0,86000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001626,BA000696,OUV,Ouverture / Souscription,VAL,2023-10-13,2023-10-13,528000.0,528000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001627,BA000696,ARB,Arbitrage entre fonds,VAL,2025-08-17,2025-08-17,112000.0,112000.0,560.0,0.0,EUR,,,False,False,0.0,False,LU0104884860,FAS_IND,False
EVT_001628,BA000697,OUV,Ouverture / Souscription,VAL,2019-08-15,2019-08-15,368000.0,368000.0,0.0,0.0,EUR,Luxembourg,,False,False,0.0,False,,,False
EVT_001629,BA000697,RAP,Rachat partiel,VAL,2023-04-16,2023-04-16,-74000.0,-74000.0,0.0,2284.11,EUR,Luxembourg,Luxembourg,False,False,0.0,False,,,False
EVT_001630,BA000697,RAP,Rachat partiel,VAL,2020-09-15,2020-09-15,-74000.0,-74000.0,0.0,4901.04,EUR,Luxembourg,Luxembourg,False,False,0.0,False,,,False
EVT_001631,BA000698,OUV,Ouverture / Souscription,VAL,2020-08-31,2020-08-31,250000.0,250000.0,0.0,0.0,EUR,Monaco,,False,False,0.0,False,,,False
EVT_001632,BA000699,OUV,Ouverture / Souscription,VAL,2019-06-02,2019-06-02,492000.0,492000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001633,BA000699,VLC,Versement libre complémentaire,VAL,2024-01-12,2024-01-12,114000.0,114000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001634,BA000700,OUV,Ouverture / Souscription,VAL,2018-08-20,2018-08-20,531000.0,531000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_001635,BA000700,RAP,Rachat partiel,VAL,2020-01-02,2020-01-02,-231000.0,-231000.0,0.0,4747.58,EUR,Belgium,Belgium,False,False,0.0,False,,,False
EVT_001636,BA000701,OUV,Ouverture / Souscription,VAL,2020-02-12,2020-02-12,484000.0,484000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001637,BA000701,VLC,Versement libre complémentaire,VAL,2022-07-07,2022-07-07,45000.0,45000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001638,BA000701,VLC,Versement libre complémentaire,VAL,2023-09-10,2023-09-10,45000.0,45000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001639,BA000701,RAP,Rachat partiel,VAL,2023-03-05,2023-03-05,-64000.0,-64000.0,0.0,8140.09,EUR,France,France,False,False,0.0,False,,,False
EVT_001640,BA000701,RAP,Rachat partiel,VAL,2024-12-11,2024-12-11,-64000.0,-64000.0,0.0,2593.28,EUR,France,France,False,False,0.0,False,,,False
EVT_001641,BA000701,RAP,Rachat partiel,VAL,2022-10-31,2022-10-31,-64000.0,-64000.0,0.0,7720.74,EUR,France,France,False,False,0.0,False,,,False
EVT_001642,BA000702,OUV,Ouverture / Souscription,VAL,2026-07-15,2026-07-15,288000.0,288000.0,0.0,0.0,EUR,Spain,,False,False,0.0,False,,,False
EVT_001643,BA000702,RAP,Rachat partiel,VAL,2029-07-15,2029-07-15,-69000.0,-66930.0,2070.0,0.0,EUR,Spain,Spain,False,True,2070.0,False,,,False
EVT_001644,BA000703,OUV,Ouverture / Souscription,VAL,2021-04-06,2021-04-06,250000.0,250000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001645,BA000703,VLC,Versement libre complémentaire,VAL,2022-02-14,2022-02-14,34000.0,34000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001646,BA000703,VLC,Versement libre complémentaire,VAL,2026-04-26,2026-04-26,34000.0,34000.0,0.0,0.0,EUR,Italy,,False,False,0.0,False,,,False
EVT_001647,BA000704,OUV,Ouverture / Souscription,VAL,2020-10-25,2020-10-25,250000.0,250000.0,0.0,0.0,EUR,Sweden,,False,False,0.0,False,,,False
EVT_001648,BA000705,OUV,Ouverture / Souscription,VAL,2021-09-27,2021-09-27,250000.0,250000.0,0.0,0.0,EUR,Germany,,True,False,0.0,False,,,False
EVT_001649,BA000705,ARB,Arbitrage entre fonds,VAL,2022-02-09,2022-02-09,30000.0,30000.0,0.0,0.0,EUR,,,False,False,0.0,False,FR0010923383,FID_BNP,False
EVT_001650,BA000706,OUV,Ouverture / Souscription,VAL,2026-06-30,2026-06-30,250000.0,250000.0,0.0,0.0,EUR,Germany,,False,False,0.0,False,,,False
EVT_001651,BA000706,VLC,Versement libre complémentaire,VAL,2028-06-05,2028-06-05,25000.0,25000.0,0.0,0.0,EUR,Germany,,False,False,0.0,False,,,False
EVT_001652,BA000706,VLC,Versement libre complémentaire,VAL,2031-08-27,2031-08-27,25000.0,25000.0,0.0,0.0,EUR,Germany,,False,False,0.0,False,,,False
EVT_001653,BA000706,VLC,Versement libre complémentaire,VAL,2028-09-14,2028-09-14,25000.0,25000.0,0.0,0.0,EUR,Germany,,False,False,0.0,False,,,False
EVT_001654,BA000707,OUV,Ouverture / Souscription,VAL,2023-07-01,2023-07-01,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001655,BA000707,RAP,Rachat partiel,VAL,2025-12-26,2025-12-26,-35000.0,-33950.0,1050.0,0.0,EUR,France,France,False,True,1050.0,False,,,False
EVT_001656,BA000708,OUV,Ouverture / Souscription,VAL,2019-05-15,2019-05-15,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001657,BA000708,VLC,Versement libre complémentaire,VAL,2022-08-11,2022-08-11,15000.0,15000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001658,BA000708,ARB,Arbitrage entre fonds,VAL,2021-12-02,2021-12-02,54000.0,54000.0,0.0,0.0,EUR,,,False,False,0.0,False,FID_BNP,FR0010923383,False
EVT_001659,BA000709,OUV,Ouverture / Souscription,VAL,2026-03-10,2026-03-10,250000.0,250000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001660,BA000710,OUV,Ouverture / Souscription,VAL,2023-02-01,2023-02-01,447000.0,447000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_001661,BA000710,RAP,Rachat partiel,VAL,2026-08-29,2026-08-29,-58000.0,-58000.0,0.0,4918.94,EUR,Finland,Finland,False,False,0.0,False,,,False
EVT_001662,BA000710,RAP,Rachat partiel,VAL,2027-03-01,2027-03-01,-58000.0,-58000.0,0.0,4881.32,EUR,Finland,Finland,False,False,0.0,False,,,False
EVT_001663,BA000711,OUV,Ouverture / Souscription,VAL,2025-09-20,2025-09-20,250000.0,250000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_001664,BA000711,VLC,Versement libre complémentaire,VAL,2027-09-03,2027-09-03,81000.0,81000.0,0.0,0.0,EUR,Finland,,False,False,0.0,False,,,False
EVT_001665,BA000712,OUV,Ouverture / Souscription,VAL,2024-02-03,2024-02-03,538000.0,538000.0,0.0,0.0,EUR,Norway,,False,False,0.0,False,,,False
EVT_001666,BA000713,OUV,Ouverture / Souscription,VAL,2020-08-29,2020-08-29,487000.0,487000.0,0.0,0.0,EUR,Belgium,,False,False,0.0,False,,,False
EVT_001667,BA000714,OUV,Ouverture / Souscription,VAL,2020-09-10,2020-09-10,615000.0,615000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
EVT_001668,BA000714,VLC,Versement libre complémentaire,VAL,2025-08-01,2025-08-01,146000.0,146000.0,0.0,0.0,EUR,France,,False,False,0.0,False,,,False
